gene_id	reporting_category	biochemical_context	original_families	resolution_group	family_resolution_method	family_resolution_status	nearest_reference_id	nearest_reference_family	nearest_reference_distance	hmmer_score	hmmer_evalue	length	source	sequence_scope	discovery_round	matched_protein_id	meme_status	meme_status_quality_aware	motif_support_quality	meme_evaluable	singleton_passthrough	n_motifs_found	n_motifs_expected	motif_ids	motif_best_evalue	motif_coverage	expected_domain_record_present	pfam_n_domains	pfam_domain_architecture	pfam_best_evalue	pfam_total_score	pfam_confirmation_rule	pfam_required_ids	pfam_required_n_domains	pfam_required_n_present	domain_confirmation_status	domain_validated	meme_biological_pass	meme_operational_pass	meme_pass	pfam_pass	pfam_status	pfam_gate_active	final_pass	final_outcome
GMO.00001570.v1.g197350.t1	adh	Oxylipin and volatile-product chemistry								79.2	7.6e-21	344	proteome_v1_exact	full_length	round1	GMO.00001570.v1.g197350.t1	confirmed	confirmed	strong_only	True	False	6	10	motif_1,motif_2,motif_3,motif_4,motif_6,motif_8	2.55e-57	0.6	true	1	PF00107	3.9999999999999996e-26	78.7	all_required	PF00107,PF08240	2	1	partial	False	True	True	True	False	partial	True	False	removed_incomplete_expected_domain_architecture
GMO.00000574.v1.g029430.t1	adh	Oxylipin and volatile-product chemistry								78.9	9.9e-21	348	proteome_v1_exact	full_length	round1	GMO.00000574.v1.g029430.t1	confirmed	confirmed	strong_only	True	False	6	10	motif_10,motif_2,motif_3,motif_4,motif_7,motif_8	6.08e-17	0.6	true	2	both	6e-26	132.9	all_required	PF00107,PF08240	2	2	complete	True	True	True	True	True	complete	True	True	retained
GMO.00001808.v1.g249020.t1	adh	Oxylipin and volatile-product chemistry								78.9	9.9e-21	348	proteome_v1_exact	full_length	round1	GMO.00001808.v1.g249020.t1	confirmed	confirmed	strong_only	True	False	6	10	motif_10,motif_2,motif_3,motif_4,motif_7,motif_8	6.08e-17	0.6	true	2	both	6e-26	132.0	all_required	PF00107,PF08240	2	2	complete	True	True	True	True	True	complete	True	True	retained
GMO.00001366.v1.g169500.t1	adh	Oxylipin and volatile-product chemistry								78.4	1.4e-20	325	proteome_v1_exact	full_length	round1	GMO.00001366.v1.g169500.t1	confirmed	confirmed	strong_only	True	False	6	10	motif_2,motif_3,motif_4,motif_7,motif_8,motif_9	1.18e-18	0.6	true	2	both	9.5e-26	142.0	all_required	PF00107,PF08240	2	2	complete	True	True	True	True	True	complete	True	True	retained
GMO.00000531.v1.g017320.t1	adh	Oxylipin and volatile-product chemistry								78.3	1.5e-20	341	proteome_v1_exact	full_length	round1	GMO.00000531.v1.g017320.t1	confirmed	confirmed	strong_only	True	False	6	10	motif_2,motif_3,motif_4,motif_7,motif_8,motif_9	1.18e-18	0.6	true	2	both	1.0999999999999999e-25	141.7	all_required	PF00107,PF08240	2	2	complete	True	True	True	True	True	complete	True	True	retained
GMO.00001783.v1.g243630.t1	adh	Oxylipin and volatile-product chemistry								76.3	5.7e-20	409	proteome_v1_exact	full_length	round1	GMO.00001783.v1.g243630.t1	confirmed	confirmed	strong_only	True	False	6	10	motif_2,motif_3,motif_4,motif_7,motif_8,motif_9	6.2e-19	0.6	true	2	both	7.2999999999999995e-25	146.7	all_required	PF00107,PF08240	2	2	complete	True	True	True	True	True	complete	True	True	retained
GMO.00002556.v1.g618980.t1	adh	Oxylipin and volatile-product chemistry								73.9	3.2e-19	409	proteome_v1_exact	full_length	round1	GMO.00002556.v1.g618980.t1	confirmed	confirmed	strong_only	True	False	6	10	motif_2,motif_3,motif_4,motif_7,motif_8,motif_9	6.2e-19	0.6	true	2	both	4.0999999999999994e-24	144.3	all_required	PF00107,PF08240	2	2	complete	True	True	True	True	True	complete	True	True	retained
GMO.00001343.v1.g160560.t1	adh	Oxylipin and volatile-product chemistry								68.8	1.3e-17	321	proteome_v1_exact	full_length	round1	GMO.00001343.v1.g160560.t1	confirmed	confirmed	strong_only	True	False	7	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_7,motif_8	3.83e-18	0.7	true	2	both	1.4000000000000002e-22	126.3	all_required	PF00107,PF08240	2	2	complete	True	True	True	True	True	complete	True	True	retained
GMO.00001385.v1.g174970.t1	adh	Oxylipin and volatile-product chemistry								68.5	1.5e-17	321	proteome_v1_exact	full_length	round1	GMO.00001385.v1.g174970.t1	confirmed	confirmed	strong_only	True	False	7	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_7,motif_8	3.83e-18	0.7	true	2	both	1.6000000000000002e-22	126.1	all_required	PF00107,PF08240	2	2	complete	True	True	True	True	True	complete	True	True	retained
GMO.00002498.v1.g567040.t1	adh	Oxylipin and volatile-product chemistry								66.6	6.1e-17	339	proteome_v1_exact	full_length	round1	GMO.00002498.v1.g567040.t1	confirmed	confirmed	strong_only	True	False	6	10	motif_10,motif_2,motif_3,motif_4,motif_7,motif_8	1.02e-20	0.6	true	2	both	4.2e-22	111.3	all_required	PF00107,PF08240	2	2	complete	True	True	True	True	True	complete	True	True	retained
GMO.00001559.v1.g195870.t1	adh	Oxylipin and volatile-product chemistry								66.4	7e-17	388	proteome_v1_exact	full_length	round1	GMO.00001559.v1.g195870.t1	confirmed	confirmed	strong_only	True	False	6	10	motif_10,motif_2,motif_3,motif_4,motif_7,motif_8	1.03e-17	0.6	true	2	both	6.2e-22	113.2	all_required	PF00107,PF08240	2	2	complete	True	True	True	True	True	complete	True	True	retained
GMO.00002326.v1.g482160.t1	adh	Oxylipin and volatile-product chemistry								66.3	7.3e-17	388	proteome_v1_exact	full_length	round1	GMO.00002326.v1.g482160.t1	confirmed	confirmed	strong_only	True	False	6	10	motif_10,motif_2,motif_3,motif_4,motif_7,motif_8	1.03e-17	0.6	true	2	both	6.2e-22	113.9	all_required	PF00107,PF08240	2	2	complete	True	True	True	True	True	complete	True	True	retained
GMO.00002523.v1.g600860.t1	adh	Oxylipin and volatile-product chemistry								63.5	5.4e-16	161	proteome_v1_exact	full_length	round1	GMO.00002523.v1.g600860.t1	partial	partial	strong_only	True	False	2	10	motif_10,motif_5	2.33e-51	0.2	true	1	PF00107	2.4e-21	63.2	all_required	PF00107,PF08240	2	1	partial	False	True	True	True	False	partial	True	False	removed_incomplete_expected_domain_architecture
GMO.00002497.v1.g563110.t1	adh	Oxylipin and volatile-product chemistry								63.3	6.4e-16	334	proteome_v1_exact	full_length	round1	GMO.00002497.v1.g563110.t1	confirmed	confirmed	strong_only	True	False	6	10	motif_10,motif_2,motif_3,motif_4,motif_7,motif_8	4.19e-19	0.6	true	2	both	4.9e-21	106.4	all_required	PF00107,PF08240	2	2	complete	True	True	True	True	True	complete	True	True	retained
GMO.00002498.v1.g567020.t2	adh	Oxylipin and volatile-product chemistry								63.3	6.4e-16	333	proteome_v1_exact	full_length	round1	GMO.00002498.v1.g567020.t2	confirmed	confirmed	strong_only	True	False	6	10	motif_10,motif_2,motif_3,motif_4,motif_7,motif_8	4.19e-19	0.6	true	2	both	4.8e-21	106.4	all_required	PF00107,PF08240	2	2	complete	True	True	True	True	True	complete	True	True	retained
GMO.00002497.v1.g563080.t1	adh	Oxylipin and volatile-product chemistry								61.0	3.4e-15	339	proteome_v1_exact	full_length	round1	GMO.00002497.v1.g563080.t1	confirmed	confirmed	strong_only	True	False	6	10	motif_10,motif_2,motif_3,motif_4,motif_7,motif_8	8.73e-20	0.6	true	2	both	2.4e-20	106.6	all_required	PF00107,PF08240	2	2	complete	True	True	True	True	True	complete	True	True	retained
GMO.00001385.v1.g174950.t1	adh	Oxylipin and volatile-product chemistry								59.1	1.3e-14	262	proteome_v1_exact	full_length	round1	GMO.00001385.v1.g174950.t1	confirmed	confirmed	strong_only	True	False	6	10	motif_10,motif_2,motif_3,motif_5,motif_7,motif_8	2.66e-18	0.6	true	2	both	1e-19	91.4	all_required	PF00107,PF08240	2	2	complete	True	True	True	True	True	complete	True	True	retained
GMO.00002497.v1.g563100.t1	adh	Oxylipin and volatile-product chemistry								57.0	6.1e-14	345	proteome_v1_exact	full_length	round1	GMO.00002497.v1.g563100.t1	confirmed	confirmed	strong_only	True	False	6	10	motif_10,motif_2,motif_3,motif_4,motif_7,motif_8	3.06e-19	0.6	true	2	both	4.6e-19	95.3	all_required	PF00107,PF08240	2	2	complete	True	True	True	True	True	complete	True	True	retained
GMO.00002497.v1.g563120.t2	adh	Oxylipin and volatile-product chemistry								55.7	1.5e-13	331	proteome_v1_exact	full_length	round1	GMO.00002497.v1.g563120.t2	confirmed	confirmed	strong_only	True	False	6	10	motif_10,motif_2,motif_3,motif_4,motif_7,motif_8	5.91e-17	0.6	true	2	both	1.1e-18	92.1	all_required	PF00107,PF08240	2	2	complete	True	True	True	True	True	complete	True	True	retained
GMO.00002498.v1.g567010.t2	adh	Oxylipin and volatile-product chemistry								55.7	1.5e-13	331	proteome_v1_exact	full_length	round1	GMO.00002498.v1.g567010.t2	confirmed	confirmed	strong_only	True	False	6	10	motif_10,motif_2,motif_3,motif_4,motif_7,motif_8	5.91e-17	0.6	true	2	both	1.1e-18	92.1	all_required	PF00107,PF08240	2	2	complete	True	True	True	True	True	complete	True	True	retained
GMO.00002356.v1.g503070.t1	adh	Oxylipin and volatile-product chemistry								55.5	1.7e-13	385	proteome_v1_exact	full_length	round1	GMO.00002356.v1.g503070.t1	confirmed	confirmed	strong_only	True	False	6	10	motif_2,motif_3,motif_4,motif_5,motif_7,motif_8	1.72e-13	0.6	true	2	both	1.1e-18	100.1	all_required	PF00107,PF08240	2	2	complete	True	True	True	True	True	complete	True	True	retained
GMO.00002636.v1.g647740.t1	adh	Oxylipin and volatile-product chemistry								54.9	2.7e-13	366	proteome_v1_exact	full_length	round1	GMO.00002636.v1.g647740.t1	confirmed	confirmed	strong_only	True	False	5	10	motif_2,motif_3,motif_4,motif_7,motif_8	5e-13	0.5	true	2	both	2.3e-18	98.8	all_required	PF00107,PF08240	2	2	complete	True	True	True	True	True	complete	True	True	retained
GMO.00001745.v1.g234870.t1	adh	Oxylipin and volatile-product chemistry								53.2	8.8e-13	366	proteome_v1_exact	full_length	round1	GMO.00001745.v1.g234870.t1	confirmed	confirmed	strong_only	True	False	5	10	motif_2,motif_3,motif_4,motif_7,motif_8	5e-13	0.5	true	2	both	7.5e-18	97.1	all_required	PF00107,PF08240	2	2	complete	True	True	True	True	True	complete	True	True	retained
GMO.00002363.v1.g510460.t2	alliinase	Sulfur release and comparative reference architectures								508.2	3.3e-151	433	proteome_v1_exact	full_length	round1	GMO.00002363.v1.g510460.t2	confirmed	confirmed	strong_only	True	False	9	10	motif_1,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	1.5299999999999998e-61	0.9	true	2	both	1.4e-156	548.1	all_required	PF04863,PF04864	2	2	complete	True	True	True	True	True	complete	True	True	retained
GMO.00001056.v1.g098240.t1	alliinase	Sulfur release and comparative reference architectures								503.7	7.8e-150	494	proteome_v1_exact	full_length	round1	GMO.00001056.v1.g098240.t1	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	1.5299999999999998e-61	1.0	true	2	both	3.5e-155	572.1	all_required	PF04863,PF04864	2	2	complete	True	True	True	True	True	complete	True	True	retained
GMO.00001056.v1.g098250.t1	alliinase	Sulfur release and comparative reference architectures								501.4	4e-149	480	proteome_v1_exact	full_length	round1	GMO.00001056.v1.g098250.t1	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	9.33e-57	1.0	true	2	both	1.7e-154	576.1	all_required	PF04863,PF04864	2	2	complete	True	True	True	True	True	complete	True	True	retained
GMO.00002363.v1.g510450.t2	alliinase	Sulfur release and comparative reference architectures								500.3	8.4e-149	475	proteome_v1_exact	full_length	round1	GMO.00002363.v1.g510450.t2	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	9.33e-57	1.0	true	2	both	3.6e-154	550.2	all_required	PF04863,PF04864	2	2	complete	True	True	True	True	True	complete	True	True	retained
GMO.00002325.v1.g481480.t1	alliinase	Sulfur release and comparative reference architectures								489.1	2.1000000000000003e-145	412	proteome_v1_exact	full_length	round1	GMO.00002325.v1.g481480.t1	confirmed	confirmed	strong_only	True	False	9	10	motif_1,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	2.26e-52	0.9	true	1	PF04864	9.399999999999999e-151	488.8	all_required	PF04863,PF04864	2	1	partial	False	True	True	True	False	partial	True	False	removed_incomplete_expected_domain_architecture
GMO.00002288.v1.g441120.t1	alliinase	Sulfur release and comparative reference architectures								488.4	3.5e-145	452	proteome_v1_exact	full_length	round1	GMO.00002288.v1.g441120.t1	confirmed	confirmed	strong_only	True	False	9	10	motif_1,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	5.67e-52	0.9	true	1	PF04864	1.4e-150	488.2	all_required	PF04863,PF04864	2	1	partial	False	True	True	True	False	partial	True	False	removed_incomplete_expected_domain_architecture
GMO.00001376.v1.g170880.t1	alliinase	Sulfur release and comparative reference architectures								488.3	3.7e-145	452	proteome_v1_exact	full_length	round1	GMO.00001376.v1.g170880.t1	confirmed	confirmed	strong_only	True	False	9	10	motif_1,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	5.67e-52	0.9	true	1	PF04864	1.5e-150	488.1	all_required	PF04863,PF04864	2	1	partial	False	True	True	True	False	partial	True	False	removed_incomplete_expected_domain_architecture
GMO.00000555.v1.g021720.t1	alliinase	Sulfur release and comparative reference architectures								485.9	2e-144	415	proteome_v1_exact	full_length	round1	GMO.00000555.v1.g021720.t1	confirmed	confirmed	strong_only	True	False	9	10	motif_1,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	2.26e-52	0.9	true	1	PF04864	1.3e-149	485.0	all_required	PF04863,PF04864	2	1	partial	False	True	True	True	False	partial	True	False	removed_incomplete_expected_domain_architecture
GMO.00002363.v1.g510470.t1	alliinase	Sulfur release and comparative reference architectures								485.4	2.9e-144	465	proteome_v1_exact	full_length	round1	GMO.00002363.v1.g510470.t1	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	1.39e-59	1.0	true	2	both	1.2e-149	569.7	all_required	PF04863,PF04864	2	2	complete	True	True	True	True	True	complete	True	True	retained
GMO.00001056.v1.g098230.t1	alliinase	Sulfur release and comparative reference architectures								466.2	1.8999999999999998e-138	358	proteome_v1_exact	full_length	round1	GMO.00001056.v1.g098230.t1	confirmed	confirmed	strong_only	True	False	8	10	motif_1,motif_2,motif_3,motif_4,motif_6,motif_7,motif_8,motif_9	1.5299999999999998e-61	0.8	true	1	PF04864	7.8e-144	466.0	all_required	PF04863,PF04864	2	1	partial	False	True	True	True	False	partial	True	False	removed_incomplete_expected_domain_architecture
GMO.00000748.v1.g065690.t1	aoc	Oxylipin and volatile-product chemistry								321.6	3.5e-95	250	proteome_v1_exact	full_length	round2	GMO.00000748.v1.g065690.t1	confirmed	confirmed	strong_plus_weaker	True	False	8	10	motif_1,motif_2,motif_3,motif_4,motif_5,motif_6,motif_8,motif_9	6.739999999999999e-61	0.8	true	1	all	7.5e-101	321.3	any_required	PF06351	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00002452.v1.g534540.t1	aoc	Oxylipin and volatile-product chemistry								321.6	3.5e-95	250	proteome_v1_exact	full_length	round2	GMO.00002452.v1.g534540.t1	confirmed	confirmed	strong_plus_weaker	True	False	8	10	motif_1,motif_2,motif_3,motif_4,motif_5,motif_6,motif_8,motif_9	6.739999999999999e-61	0.8	true	1	all	7.5e-101	321.3	any_required	PF06351	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00000741.v1.g063280.t1	aoc	Oxylipin and volatile-product chemistry								317.0	8.699999999999999e-94	258	proteome_v1_exact	full_length	round2	GMO.00000741.v1.g063280.t1	confirmed	confirmed	strong_plus_weaker	True	False	9	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_9	1.0700000000000001e-59	0.9	true	1	all	1.9e-99	316.7	any_required	PF06351	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00002272.v1.g401360.t1	aoc	Oxylipin and volatile-product chemistry								317.0	8.699999999999999e-94	258	proteome_v1_exact	full_length	round2	GMO.00002272.v1.g401360.t1	confirmed	confirmed	strong_plus_weaker	True	False	9	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_9	1.0700000000000001e-59	0.9	true	1	all	1.9e-99	316.7	any_required	PF06351	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00000748.v1.g065700.t1	aoc	Oxylipin and volatile-product chemistry								310.8	7.2e-92	184	proteome_v1_exact	full_length	round2	GMO.00000748.v1.g065700.t1	confirmed	confirmed	strong_only	True	False	5	10	motif_1,motif_2,motif_3,motif_4,motif_6	2.36e-63	0.5	true	1	all	1.4e-97	310.6	any_required	PF06351	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00002452.v1.g534530.t1	aoc	Oxylipin and volatile-product chemistry								310.8	7.2e-92	184	proteome_v1_exact	full_length	round2	GMO.00002452.v1.g534530.t1	confirmed	confirmed	strong_only	True	False	5	10	motif_1,motif_2,motif_3,motif_4,motif_6	2.36e-63	0.5	true	1	all	1.4e-97	310.6	any_required	PF06351	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00002176.v1.g338720.t1	aos_hpl	Oxylipin and volatile-product chemistry								794.3	1.5e-238	526	proteome_v1_exact	full_length	round2	GMO.00002176.v1.g338720.t1	confirmed	confirmed	strong_only	True	False	4	10	motif_1,motif_2,motif_3,motif_7	5.38e-10	0.4	true	1	all	2.6e-18	52.0	any_required	PF00067	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00002211.v1.g343080.t1	aos_hpl	Oxylipin and volatile-product chemistry								794.3	1.5e-238	526	proteome_v1_exact	full_length	round2	GMO.00002211.v1.g343080.t1	confirmed	confirmed	strong_only	True	False	4	10	motif_1,motif_2,motif_3,motif_7	5.38e-10	0.4	true	1	all	2.6e-18	52.0	any_required	PF00067	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00002275.v1.g408390.t2	aos_hpl	Oxylipin and volatile-product chemistry								672.4	9.7e-202	480	proteome_v1_exact	full_length	round2	GMO.00002275.v1.g408390.t2	confirmed	confirmed	strong_only	True	False	3	10	motif_2,motif_3,motif_7	3.8e-11	0.3	true	1	all	2.1e-21	62.2	any_required	PF00067	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00002368.v1.g515840.t1	aos_hpl	Oxylipin and volatile-product chemistry								567.1	1e-169	504	proteome_v1_exact	full_length	round2	GMO.00002368.v1.g515840.t1	confirmed	confirmed	strong_only	True	False	4	10	motif_2,motif_3,motif_7,motif_9	3.36e-10	0.4	true	1	all	1.1e-19	56.5	any_required	PF00067	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00001736.v1.g232740.t1	aos_hpl	Oxylipin and volatile-product chemistry								565.9	2.4999999999999998e-169	504	proteome_v1_exact	full_length	round2	GMO.00001736.v1.g232740.t1	confirmed	confirmed	strong_only	True	False	4	10	motif_2,motif_3,motif_7,motif_9	3.36e-10	0.4	true	1	all	6.3e-20	57.3	any_required	PF00067	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00002176.v1.g313970.t1	aos_hpl	Oxylipin and volatile-product chemistry								559.6	2e-167	500	proteome_v1_exact	full_length	round2	GMO.00002176.v1.g313970.t1	confirmed	confirmed	strong_only	True	False	5	10	motif_2,motif_3,motif_4,motif_7,motif_9	3.36e-10	0.5	true	1	all	2.9e-19	55.1	any_required	PF00067	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00002368.v1.g515760.t1	aos_hpl	Oxylipin and volatile-product chemistry								551.9	4.2000000000000004e-165	483	proteome_v1_exact	full_length	round2	GMO.00002368.v1.g515760.t1	confirmed	confirmed	strong_only	True	False	4	10	motif_1,motif_2,motif_3,motif_7	1.9e-10	0.4	true	1	all	1.9e-21	62.3	any_required	PF00067	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00001736.v1.g232730.t1	aos_hpl	Oxylipin and volatile-product chemistry								551.5	5.7e-165	483	proteome_v1_exact	full_length	round2	GMO.00001736.v1.g232730.t1	confirmed	confirmed	strong_only	True	False	4	10	motif_1,motif_2,motif_3,motif_7	1.9e-10	0.4	true	1	all	1.9e-21	62.3	any_required	PF00067	1	1	complete	True	True	True	True	True	complete	True	True	retained
